Name,Vac,Pso,Paco,Pdco,Vdco,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,CEC_Date,CEC_hybrid
Altenergy Power System Inc : DS3-S [240V],240,5.2526,656,674.705,39,-1.42E-05,0.000488449,0.0920798,0.11128,0.0309,43,17.3001,36,43,2/22/2022,N
Altenergy Power System Inc : QS1 [208V],208,4.06728,1218.3,1271.46,37.5,-1.71E-05,-0.000252683,0.00477784,-0.0224433,0.046,48,33.9057,27,48,n/a,N
Altenergy Power System Inc : QS1 [240V],240,6.89574,1225,1275.78,37.5,-1.85E-05,-0.000323582,0.00498988,-0.0146046,0.09,48,34.0207,27,48,4/21/2020,N
Altenergy Power System Inc : QS1200 [240V],240,6.89574,1225,1275.78,37.5,-1.85E-05,-0.000323582,0.00498988,-0.0146046,0.09,48,34.0207,27,48,4/21/2020,N
Altenergy Power System Inc : QS1A [240V],240,5.32036,1516,1583.31,41,-1.51E-05,-0.000282304,0.000659336,-0.0258672,0.038,52,38.6174,30,52,n/a,N
Altenergy Power System Inc : YC600 [240V],240,1.99045,550,569.902,36,-1.02E-05,-0.000312211,0.0059075,-0.0811195,0.02,45,15.8306,24,45,4/13/2020,N
Apparent Inc : SG424U CA 120VAC 60Hz [120V],120,3.58064,250,274.404,36.4,-0.00018406,-0.000804861,-0.0123665,-0.0326001,0.45,48.9,7.53858,31.2,48.9,01/11/2021,N
Aptos Solar Technology LLC: MAC-400R [240V],240,0.712964,382.54,396.349,42,-1.05E-05,-0.000291684,-0.113572,-0.329596,0.105,48,9.43688,34,48,n/a,N
Aptos Solar Technology LLC: MAC-800R [240V],240,1.43228,767,795.035,42,-5.42E-06,-0.000302425,-0.0766973,-0.265292,0.11,48,18.9294,34,48,n/a,N
BYD Auto Industry Company Limited: BEG500KTL-U [480V],480,4549.66,501756,521992,890,-3.46E-08,2.12E-05,0.000603471,0.000463011,2,1000,586.508,780,1000,n/a,N
BYD Auto Industry Company Limited: BEG500KTL-U/01 [480V],480,4549.66,501756,521992,890,-3.46E-08,2.12E-05,0.000603471,0.000463011,2,1000,586.508,780,1000,n/a,N
BYD Auto Industry Company Limited: BEG60KTL-U-R1 [480V],480,422.471,60280,62973.4,850,-3.13E-07,2.51E-05,0.000781848,0.000363104,98,950,74.0864,750,950,12/13/2021,N
CE+T America Inc : 30C [480V],480,170.35,29990,31488.5,700,-1.91E-07,-2.13E-05,0.00183697,-0.00911886,56.8,850,44.9836,550,850,01/03/2022,N
CE+T America Inc : 30C3 [480V],480,170.35,29990,31488.5,700,-1.91E-07,-2.13E-05,0.00183697,-0.00911886,56.8,850,44.9836,550,850,01/03/2022,Y
CSI Solar Co Ltd : CSI-100K-T480GL02-U [480V],480,117.287,100000,101782,720,-9.94E-08,-2.92E-06,0.000305904,0.000613738,1,850,141.364,550,850,12/01/2021,N
CSI Solar Co Ltd : CSI-125K-T600GL02-U [600V],600,145.212,125083,127176,1080,-7.90E-08,-2.40E-06,0.000251425,0.000453422,1,1250,117.756,860,1250,12/01/2021,N
CSI Solar Co Ltd : CSI-125KTL-GS-E [600V],600,40.582,125000,126734,950,-3.53E-08,1.16E-05,0.00466752,0.00303841,1,1250,133.404,860,1250,12/01/2021,N
CSI Solar Co Ltd : CSI-185K-T600GL02-U [600V],600,328.673,185005,188214,1080,-5.97E-08,-4.54E-06,0.00108483,0.000387473,1,1300,174.273,850,1300,12/01/2021,N
CSI Solar Co Ltd : CSI-185K-T600GL03-U [600V],600,328.673,185005,188214,1080,-5.97E-08,-4.54E-06,0.00108483,0.000387473,1,1300,174.273,850,1300,n/a,N
CSI Solar Co Ltd : CSI-255K-T800GL02-U [800V],800,394.759,255013,259309,1080,-3.66E-08,-6.06E-06,-0.000208903,-0.000323189,1,1300,240.101,850,1300,12/01/2021,N
CSI Solar Co Ltd : CSI-255K-T800GL03-U [800V],800,394.759,255013,259309,1080,-3.66E-08,-6.06E-06,-0.000208903,-0.000323189,1,1300,240.101,850,1300,n/a,N
CSI Solar Co Ltd : CSI-25K-T480GL01-UB [480V],480,28.9305,24958,25377.7,470,-2.44E-07,-4.98E-07,0.000519162,0.000650122,1,800,53.9951,347,800,12/01/2021,N
CSI Solar Co Ltd : CSI-25KTL-GS-FLB [480V],480,68.8259,25000,25568,650,-3.73E-07,1.67E-05,-0.000736456,0.0012912,14,770,39.3353,580,770,12/01/2021,N
CSI Solar Co Ltd : CSI-30K-T480GL01-UB [480V],480,39.2007,29948,30453,700,-2.39E-07,-1.12E-06,0.000107759,0.000314954,1,800,43.5042,417,800,12/01/2021,N
CSI Solar Co Ltd : CSI-30KTL-GS-FLB [480V],480,52.9619,30000,30650.7,650,-2.97E-07,4.62E-06,0.00134634,0.00171056,15,780,47.155,580,780,12/01/2021,N
CSI Solar Co Ltd : CSI-36K-T480GL01-UB [480V],480,55.7239,35925,36538.6,700,-2.27E-07,-5.74E-07,0.000333918,0.000618573,1,800,52.1979,500,800,12/01/2021,N
CSI Solar Co Ltd : CSI-36KTL-GS-FLB [480V],480,45.2457,36000,36692.4,650,-1.68E-07,2.80E-06,0.00244406,0.00328274,15,780,56.4498,580,780,12/01/2021,N
CSI Solar Co Ltd : CSI-40K-T480GL01-UB [480V],480,58.3804,39926,40601.4,700,-1.86E-07,-7.73E-07,0.00060304,0.000910512,1,800,58.0021,556,800,12/01/2021,N
CSI Solar Co Ltd : CSI-40KTL-GS-B [480V],480,61.0596,40000,40735.5,650,-1.70E-07,-8.70E-06,0.000553289,-0.000145483,1,780,62.67,580,780,12/01/2021,N
CSI Solar Co Ltd : CSI-40KTL-GS-FLB [480V],480,61.9904,40000,40735.5,650,-1.73E-07,-8.62E-06,0.000412272,-0.000364738,1,780,62.67,580,780,12/01/2021,N
CSI Solar Co Ltd : CSI-50K-T480GL01-UB [480V],480,74.5542,49916,50766.4,720,-1.57E-07,-5.34E-07,0.000585649,0.000882893,1,850,70.5089,568,850,12/01/2021,N
CSI Solar Co Ltd : CSI-50KTL-GS-B [480V],480,68.875,50000,50815.3,650,-1.47E-07,-8.11E-06,0.000351798,0.00104103,1,720,78.1774,580,720,12/01/2021,N
CSI Solar Co Ltd : CSI-50KTL-GS-FLB [480V],480,44.5102,50000,50786.7,650,-8.79E-08,-5.21E-06,0.00294909,0.00814369,1,720,78.1334,580,720,12/01/2021,N
CSI Solar Co Ltd : CSI-60K-T480GL01-UB [480V],480,88.6769,59933,60960.5,720,-1.35E-07,-1.57E-06,0.000349874,0.000407741,1,850,84.6674,526,850,12/01/2021,N
CSI Solar Co Ltd : CSI-60KTL-GS-B [480V],480,87.0111,60000,61017.8,650,-1.32E-07,-1.62E-05,-0.000918025,-0.00145187,1,720,93.8735,580,720,12/01/2021,N
CSI Solar Co Ltd : CSI-66K-T480GL01-UB [480V],480,103.177,65926,67057.4,720,-1.25E-07,-5.83E-07,0.000528094,0.000772484,1,850,93.1353,579,850,12/01/2021,N
CSI Solar Co Ltd : CSI-66KTL-GS-B [480V],480,95.4561,66000,67082.2,650,-1.15E-07,-1.24E-05,-0.00104525,-0.000304874,1,720,103.203,580,720,12/01/2021,N
CSI Solar Co Ltd : CSI-75K-T480GL02-U [480V],480,87.1136,75000,76332.4,720,-1.32E-07,-2.95E-06,0.000373212,0.000626435,1,850,106.017,550,850,12/01/2021,N
CSI Solar Co Ltd : CSI-80K-T480GL02-U [480V],480,93.7255,80000,81422.3,720,-1.24E-07,-2.96E-06,0.000358829,0.000629307,1,850,113.086,550,850,12/01/2021,N
CSI Solar Co Ltd : CSI-90K-T480GL02-U [480V],480,105.665,90000,91602.8,720,-1.10E-07,-2.91E-06,0.000304177,0.000610036,1,850,127.226,550,850,12/01/2021,N
Canadian Solar Inc : CSI-25KTL-GS-FL [480V],480,65.3352,25000,25581.9,650,-3.96E-07,1.35E-05,0.000622038,0.00289364,14,780,39.3568,580,780,11/15/2019,N
Canadian Solar Inc : CSI-30KTL-GS-FL [480V],480,41.2876,30000,30664.3,650,-2.61E-07,1.27E-06,0.00598325,0.00541474,15,780,47.1759,580,780,11/15/2019,N
Canadian Solar Inc : CSI-36KTL-CT [480V],480,80.1024,36000,36701.7,730,-2.33E-07,-3.88E-05,-0.0027293,-0.00119439,10.8,800,50.2763,540,800,11/01/2018,N
Canadian Solar Inc : CSI-36KTL-GS-FL [480V],480,26.7656,36000,36714.2,650,-1.19E-07,-4.75E-06,0.00951705,0.00624775,15,780,56.4834,580,780,11/15/2019,N
Canadian Solar Inc : CSI-40KTL-GS [480V],480,78.3542,40000,40816.9,650,-2.85E-07,-1.03E-05,-3.04E-05,-0.000796888,1,780,62.7952,580,780,11/15/2019,N
Canadian Solar Inc : CSI-40KTL-GS-FL [480V],480,62.922,40000,40750.1,650,-1.90E-07,-7.80E-06,-0.000160631,-0.00072261,1,780,62.6925,580,780,11/15/2019,N
Canadian Solar Inc : CSI-50KTL-CT [480V],480,95.1272,50000,50835.1,730,-1.44E-07,-2.37E-05,-0.0036747,-0.00124718,0.88,850,69.6372,480,850,11/01/2018,N
Canadian Solar Inc : CSI-50KTL-GS [480V]??,480,70.4536,50000,50800.1,650,-1.46E-07,-6.69E-06,-7.73E-05,0.00139143,1,720,78.1541,580,720,11/15/2019,N
Canadian Solar Inc : CSI-50KTL-GS-FL [480V]?,480,42.454,50000,50777.9,650,-8.06E-08,-2.40E-06,0.00461059,0.0118958,1,720,78.1198,580,720,11/15/2019,N
Canadian Solar Inc : CSI-60KTL-CT [480V],480,95.6901,60000,61072.3,730,-1.48E-07,-2.24E-05,-0.0034134,-0.00119879,0.88,850,83.6607,540,850,11/01/2018,N
Canadian Solar Inc : CSI-60KTL-GS [480V],480,92.9937,60000,61015.7,650,-1.39E-07,-2.15E-05,-0.00234015,-0.00352323,1,720,93.8702,580,720,11/15/2019,N
Canadian Solar Inc : CSI-66KTL-GS [480V],480,97.386,66000,67081.6,650,-1.21E-07,-1.45E-05,-0.000497373,-6.53E-05,1,720,103.202,580,720,11/15/2019,N
Chilicon Power LLC: CP-250E-60/72-208/240-MC4 [208V],208,2.49464,277,291.337,30,-0.00012285,-0.00073679,0.0535639,-0.0181644,0.02,32,9.71125,28,32,02/11/2020,N
Chilicon Power LLC: CP-250E-60/72-208/240-MC4 [240V],240,2.44266,289,302.901,30,-0.000113061,-0.00100016,0.0474629,-0.0219511,0.06,32,10.0967,28,32,02/11/2020,N
Chilicon Power LLC: CP-720-60/72/96-208/240-MC4 [208V],208,5.41222,725,764.711,65,-5.64E-05,0.000198285,0.027396,0.0144986,0.1,70,11.7648,60,70,02/11/2020,N
Chilicon Power LLC: CP-720-60/72/96-208/240-MC4 [240V],240,5.94225,721,756.124,65,-5.54E-05,0.000286342,0.0246323,0.0135089,0.1,70,11.6327,60,70,02/11/2020,N
Chint Power Systems America: CPS ECB125KTL-M/US-480 [480V],480,268.672,125188,128798,925,-1.02E-07,2.04E-05,0.00109184,-0.000119302,5.8,1100,139.241,750,1100,n/a,N
Chint Power Systems America: CPS ECB30KTL-O/US [480V],480,98.0848,30260,31104.3,660,-2.67E-07,-3.39E-05,-0.000111578,0.00144434,20,800,47.1277,450,800,09/01/2020,N
Chint Power Systems America: CPS ECB62.5KTL-M/US-480 [480V],480,186.23,62552,64248.8,925,-1.99E-07,2.33E-05,0.00271133,0.00103127,6.1,1100,69.4582,750,1100,n/a,N
Chint Power Systems America: CPS SCA20KTL-DO-R/US-480 [480V],480,29.0146,20000,20437.4,735,-4.91E-07,-2.79E-05,-0.00177009,-0.00227291,3,850,27.806,560,850,08/03/2020,N
Chint Power Systems America: CPS SCA25KTL-DO-R/US-480 [480V],480,37.6542,25000,25548.1,735,-4.01E-07,-2.67E-05,-0.00141828,-0.00199184,3,850,34.7593,560,850,08/03/2020,N
Chint Power Systems America: CPS SCA25KTL-DO/US-208 [208V],208,79.0357,25000,25971.3,575,-6.62E-07,1.59E-05,0.00180454,0.000250856,2.9,850,45.1676,480,850,n/a,N
Chint Power Systems America: CPS SCA36KTL-DO/US [480V],480,80.1024,36000,36701.7,730,-2.33E-07,-3.88E-05,-0.0027293,-0.00119439,10.8,800,50.2763,540,800,1/21/2021,N
Chint Power Systems America: CPS SCA50KTL-DO/US-480 [480V],480,96.1458,50000,50831.5,730,-1.44E-07,-2.43E-05,-0.00361241,-0.00128939,0.88,850,69.6321,480,850,10/12/2020,N
Chint Power Systems America: CPS SCA60KTL-DO/US-480 [480V],480,96.2303,60000,61067.7,730,-1.51E-07,-2.46E-05,-0.00371424,-0.00174062,0.88,850,83.6544,540,850,10/12/2020,N
Chint Power Systems America: CPS SCH100KTL-AIO/US-600 [600V],600,135.723,100000,101581,1000,-8.31E-08,1.85E-05,0.00143771,0.000339564,0.33,1300,101.581,870,1300,08/03/2020,N
Chint Power Systems America: CPS SCH100KTL-DO/US-480 [480V],480,139,100000,102265,1000,-1.51E-07,1.44E-05,0.00146258,0.000320646,1.6,1300,102.265,760,1300,n/a,N
Chint Power Systems America: CPS SCH100KTL-DO/US-600 [600V],600,115.217,100000,101613,1000,-7.39E-08,1.84E-05,0.00184881,0.000271955,4.5,1300,101.613,870,1300,08/03/2020,N
Chint Power Systems America: CPS SCH125KTL-AIO/US-600 [600V],600,148.671,125000,127293,1000,-9.26E-08,2.07E-05,0.00167241,0.000650352,0.33,1300,127.293,870,1300,08/03/2020,N
Chint Power Systems America: CPS SCH125KTL-DO/US-600 [600V],600,142.988,125000,127274,1000,-8.74E-08,1.89E-05,0.00162599,0.000388063,4.9,1300,127.274,870,1300,08/03/2020,N
Chint Power Systems America: CPS SCH275KTL-DO/US-800 [800V],800,374.601,275000,279186,1190,-2.72E-08,-1.96E-05,-0.0018392,-0.000888455,6.5,1300,234.61,900,1300,n/a,N
DYNAPOWER COMPANY LLC: CPS-1500 Gen4 [480V],480,3922.95,1199640,1.25E+06,1000,-1.65E-08,2.46E-06,-0.00119126,-0.0010036,438.5,1500,1247.94,740,1500,n/a,N
DYNAPOWER COMPANY LLC: CPS-1500 Gen4 [600V],600,11190.4,1498660,1.54E+06,1200,-1.71E-08,2.02E-06,0.000436883,0.000596091,1241,1500,1287.39,900,1500,n/a,N
DYNAPOWER COMPANY LLC: MPS-100 [480V],480,2872.37,98861,103555,475,-1.87E-07,6.96E-05,0.00188056,0.000974351,803.97,600,218.01,350,600,n/a,N
DYNAPOWER COMPANY LLC: MPS-250 [480V],480,3386.13,248910,261340,475,-9.81E-08,4.91E-05,0.00136724,0.00061834,1638.5,600,550.189,350,600,10/15/2018,N
DYNAPOWER COMPANY LLC: MPS-250HV [480V],480,3357.93,249619,259475,705,-6.35E-08,2.45E-05,0.000543062,-0.00225085,437.7,830,368.049,580,830,n/a,N
Darfon Electronics Corp : H5000xxxxxx [240V],240,51.1736,5074,5294.01,360,-3.91E-06,-3.84E-05,-0.000772088,-0.00209129,0.43,380,14.7056,300,380,01/11/2021,Y
Darfon Electronics Corp : H5001xxxxxx [240V],240,67.9805,4840,5109.4,360,-8.20E-06,-5.44E-05,-0.000876446,-0.00141081,28.48,380,14.1928,300,380,01/11/2021,Y
Darfon Electronics Corp : HB51xxxxxx [240V],240,83.1665,4665,5242.52,53,-1.41E-05,-0.00448279,0.0167007,-0.0418371,0.6021,56.5,98.9154,48,56.5,12/21/2020,N
Delta Electronics: DES10JB125K01 [480V],480,681.022,125000,128849,900,-1.21E-07,1.59E-05,0.00296371,0.000809601,22.4,1000,143.166,750,1000,05/11/2020,N
Delta Electronics: DWE2100-US [480V],480,11920.5,1887740,1.95E+06,900,-7.06E-09,2.24E-05,0.00118707,0.000317026,18.253,1200,2169.64,760,1200,03/01/2021,N
Delta Electronics: DWE2800-US [480V],480,15847.8,2513390,2.61E+06,900,-4.88E-09,2.35E-05,0.00130584,0.000555322,1114,1200,2896.93,760,1200,03/01/2021,N
Delta Electronics: E30-TL [277V],277,69.7064,30488,31033.5,750,-2.68E-07,-3.05E-05,-0.00153187,-0.0014978,1.59,830,41.378,515,830,n/a,Y
Delta Electronics: E4-TL-US [208V],208,19.5698,3360,3441.17,380,-2.63E-06,-1.70E-05,-0.000316746,0.00185267,1.21,480,9.0557,200,480,n/a,Y
Delta Electronics: E4-TL-US [240V],240,18.9831,3870,3949.4,380,-1.98E-06,-3.40E-05,-0.00161411,0.00251521,1.27,400,10.3931,200,400,n/a,Y
Delta Electronics: E4-TL-US(AC) [208V],208,16.6045,3364,3428.88,400,-2.70E-06,2.05E-05,0.00236164,-0.000892037,1.23,480,8.5722,350,480,n/a,N
Delta Electronics: E4-TL-US(AC) [240V],240,18.1911,3888,3948.14,400,-2.11E-06,-3.04E-06,0.00262277,-0.0027926,1.28,480,9.87035,350,480,n/a,N
Delta Electronics: E6-TL-US [208V],208,23.781,4992,5139.5,380,-3.29E-06,-2.02E-05,-0.000679901,4.18E-05,1.86,480,13.525,200,480,08/11/2020,Y
Delta Electronics: E6-TL-US [240V],240,23.5202,5760,5916.69,380,-2.52E-06,-2.74E-05,-0.00150169,-0.000264593,2.25,480,15.5702,200,480,08/11/2020,Y
Delta Electronics: E6-TL-US(AC) [208V],208,20.2288,5000,5122.86,400,-3.32E-06,2.02E-05,0.00305221,-0.000293555,1.85,480,12.8071,350,480,08/11/2020,N
Delta Electronics: E6-TL-US(AC) [240V],240,22.5232,5000,5100.95,400,-3.05E-06,3.79E-07,0.00235776,-0.00168893,2.05,480,12.7524,350,480,08/11/2020,N
Delta Electronics: E8-TL-US [208V],208,28.6079,6656,6847.28,380,-2.76E-06,-5.92E-06,0.00053654,-0.000101999,1.15,480,18.0192,270,480,08/11/2020,Y
Delta Electronics: E8-TL-US [240V],240,31.1472,7680,7883.3,380,-2.33E-06,-2.16E-05,-0.000682522,-0.000912422,1.19,480,20.7455,270,480,08/11/2020,Y
Delta Electronics: E8-TL-US(AC) [208V],208,24.7851,6500,6656.66,400,-2.55E-06,2.21E-05,0.00320486,0.000369372,1.91,480,16.6416,350,480,08/11/2020,N
Delta Electronics: E8-TL-US(AC) [240V],240,24.8924,6494,6622.84,400,-1.98E-06,1.35E-05,0.00414528,0.00155226,2.1,480,16.5571,350,480,08/11/2020,N
Delta Electronics: M10-4-TL-US [208V],208,21.5057,8385,8649.49,350,-1.79E-06,-1.80E-06,0.00142216,0.000259831,1.35,480,24.7128,280,480,n/a,N
Delta Electronics: M10-4-TL-US [240V],240,22.8249,9674,9952.06,380,-1.40E-06,-1.26E-05,-0.000385796,-0.000316499,1.38,480,26.1896,280,480,n/a,N
Delta Electronics: M10-TL-US [208V],208,36.4006,8360,8633.72,380,-3.10E-06,-4.32E-06,0.000560318,-0.000211058,1.35,480,22.7203,280,480,08/11/2020,N
Delta Electronics: M10-TL-US [240V],240,38.2819,9620,9910.53,380,-2.55E-06,-1.77E-05,-0.000328256,-0.000863008,1.41,480,26.0803,280,480,08/11/2020,N
Delta Electronics: M100U_280 [480V],480,105.896,99975,102063,710,-1.29E-07,-1.05E-07,0.00381,0.000979352,3.05,840,143.751,550,840,n/a,N
Delta Electronics: M125HV [600V],600,212.044,124468,126483,1000,-1.10E-07,7.77E-06,0.0020218,-0.000206782,37.3404,1200,126.483,860,1200,11/12/2020,N
Delta Electronics: M24U_120 [480V],480,69.9273,26403,26885.2,710,-2.52E-07,-2.74E-05,-0.00120299,-0.000929927,2.6,830,37.8664,415,830,03/02/2020,N
Delta Electronics: M24U_121 [480V],480,69.9273,26403,26885.2,710,-2.52E-07,-2.74E-05,-0.00120299,-0.000929927,2.6,830,37.8664,415,830,03/02/2020,N
Delta Electronics: M24U_122 [480V],480,69.9273,26403,26885.2,710,-2.52E-07,-2.74E-05,-0.00120299,-0.000929927,2.6,830,37.8664,415,830,03/02/2020,N
Delta Electronics: M28U_120 [480V],480,69.8871,30709,31290.2,710,-2.66E-07,-2.26E-05,-0.0014743,-0.00143026,2.4,830,44.0707,485,830,03/02/2020,N
Delta Electronics: M28U_121 [480V],480,69.8871,30709,31290.2,710,-2.66E-07,-2.26E-05,-0.0014743,-0.00143026,2.4,830,44.0707,485,830,03/02/2020,N
Delta Electronics: M28U_122 [480V],480,69.8871,30709,31290.2,710,-2.66E-07,-2.26E-05,-0.0014743,-0.00143026,2.4,830,44.0707,485,830,03/02/2020,N
Delta Electronics: M36U_120 [480V],480,87.1694,39737,40560.9,710,-2.72E-07,-1.42E-05,-0.000815412,-0.000410457,2.9,830,57.1281,520,830,11/12/2020,N
Delta Electronics: M36U_121 [480V],480,87.1694,39737,40560.9,710,-2.72E-07,-1.42E-05,-0.000815412,-0.000410457,2.9,830,57.1281,520,830,11/12/2020,N
Delta Electronics: M36U_122 [480V],480,87.1694,39737,40560.9,710,-2.72E-07,-1.42E-05,-0.000815412,-0.000410457,2.9,830,57.1281,520,830,11/12/2020,N
Delta Electronics: M4-TL-US [208V],208,24.3982,3330,3423.57,380,-4.37E-06,-3.56E-05,-0.000287952,7.02E-06,1.92,480,9.00939,180,480,08/11/2020,N
Delta Electronics: M4-TL-US [240V],240,20.5983,3840,3934.77,380,-2.97E-06,-3.85E-05,-0.000909085,-0.00115907,2.03,480,10.3547,180,480,08/11/2020,N
Delta Electronics: M42U_120 [480V],480,79.801,45972,46973.5,710,-2.46E-07,-1.30E-05,-0.00089694,-0.0006876,2.9,830,66.1599,545,830,11/12/2020,N
Delta Electronics: M42U_121 [480V],480,79.801,45972,46973.5,710,-2.46E-07,-1.30E-05,-0.00089694,-0.0006876,2.9,830,66.1599,545,830,11/12/2020,N
Delta Electronics: M42U_122 [480V],480,79.801,45972,46973.5,710,-2.46E-07,-1.30E-05,-0.00089694,-0.0006876,2.9,830,66.1599,545,830,11/12/2020,N
Delta Electronics: M5-TL-US [208V],208,18.421,4160,4273.34,380,-3.63E-06,-2.22E-05,-0.000565373,-0.000445116,1.24,480,11.2456,220,480,08/11/2020,N
Delta Electronics: M5-TL-US [240V],240,19.3548,4860,4983.68,380,-2.92E-06,-3.39E-05,-0.00155261,-0.00122389,1.26,480,13.1149,220,480,08/11/2020,N
Delta Electronics: M6-TL-US [208V],208,23.9686,4990,5137.21,380,-3.30E-06,-2.00E-05,-0.000630751,0.000127153,1.86,480,13.519,200,480,08/11/2020,N
Delta Electronics: M6-TL-US [240V],240,23.7613,5760,5915.49,380,-2.49E-06,-2.75E-05,-0.0014833,-0.00027132,2.25,480,15.5671,200,480,08/11/2020,N
Delta Electronics: M60U_120 [480V],480,104.159,65470,66772.6,710,-1.68E-07,-2.76E-05,-0.0061363,-0.00352453,2.86303,800,94.0459,540,800,11/12/2020,N
Delta Electronics: M60U_121 [480V],480,104.159,65470,66772.6,710,-1.68E-07,-2.76E-05,-0.0061363,-0.00352453,2.86303,800,94.0459,540,800,11/12/2020,N
Delta Electronics: M60U_122 [480V],480,104.159,65470,66772.6,710,-1.68E-07,-2.76E-05,-0.0061363,-0.00352453,2.86303,800,94.0459,540,800,11/12/2020,N
Delta Electronics: M60U_280 [480V],480,227.633,60019,60929.7,710,-1.33E-07,2.21E-06,0.00105343,0.00010139,3.05,840,85.8164,550,840,n/a,N
Delta Electronics: M8-TL-US [208V],208,27.5001,6660,6849.6,380,-2.58E-06,-5.29E-06,0.000701842,0.000249969,1.15,480,18.0253,270,480,08/11/2020,N
Delta Electronics: M8-TL-US [240V],240,30.5613,7680,7883.78,380,-2.31E-06,-1.99E-05,-0.00091642,-0.00117609,1.19,480,20.7468,270,480,08/11/2020,N
Delta Electronics: M80U_120 [480V],480,71.328,82764,84432.9,710,-1.30E-07,-1.63E-05,-0.00423873,-0.00102822,2.6,800,118.92,600,800,11/12/2020,N
Delta Electronics: M80U_121 [480V],480,71.328,82764,84432.9,710,-1.30E-07,-1.63E-05,-0.00423873,-0.00102822,2.6,800,118.92,600,800,11/12/2020,N
Delta Electronics: M80U_122 [480V],480,71.328,82764,84432.9,710,-1.30E-07,-1.63E-05,-0.00423873,-0.00102822,2.6,800,118.92,600,800,11/12/2020,N
Delta Electronics: M80U_280 [480V],480,257.693,80023,81416.2,710,-1.57E-07,5.03E-06,0.000798534,5.09E-05,3.05,840,114.671,550,840,n/a,N
Delta Electronics: PCS125 [480V],480,681.022,125000,128849,900,-1.21E-07,1.59E-05,0.00296371,0.000809601,22.4,1000,143.166,750,1000,n/a,N
Delta Electronics: SOLIVIA 3.8 NA G4 TL [208V],208,14.6325,3320,3414.58,380,-4.58E-06,-1.22E-05,-0.000459271,-0.000852248,1.14,500,8.98575,100,500,11/12/2020,N
Delta Electronics: SOLIVIA 3.8 NA G4 TL [240V],240,21.3698,3810,3903.82,380,-3.95E-06,-2.45E-05,-9.61E-05,-0.00117813,1.19,500,10.2732,100,500,11/12/2020,N
Delta Electronics: SOLIVIA 5.2 NA G4 TL [208V],208,31.6177,5200,5335.81,380,-3.01E-06,-2.04E-05,-0.000143935,-0.000353957,1.31,500,14.0416,100,500,11/12/2020,N
Delta Electronics: SOLIVIA 5.2 NA G4 TL [240V],240,29.1228,5200,5312.69,380,-1.97E-06,-2.45E-05,-0.000240641,-0.00123984,1.42,500,13.9808,100,500,11/12/2020,N
Delta Electronics: SOLIVIA 6.6 NA G4 TL [208V],208,35.0171,6600,6802.75,380,-3.52E-06,-2.64E-05,-0.000390192,-0.000993767,1.23,500,17.902,100,500,11/12/2020,N
Delta Electronics: SOLIVIA 6.6 NA G4 TL [240V],240,33.1989,6600,6761.18,380,-2.52E-06,-2.64E-05,-0.000371126,-0.000872134,1.45,500,17.7926,100,500,11/12/2020,N
Delta Electronics: SOLIVIA 7.6 NA G4 TL [208V],208,35.0171,6600,6802.75,380,-3.52E-06,-2.64E-05,-0.000390192,-0.000993767,1.23,500,17.902,100,500,11/12/2020,N
Delta Electronics: SOLIVIA 7.6 NA G4 TL [240V],240,33.88,7600,7805.28,380,-2.65E-06,-3.21E-05,-0.000494819,-0.00133452,1.43,500,20.5402,100,500,11/12/2020,N
Destin Power Inc : SAVEEN1000-ES02H.US [440V],440,5891.34,1000000,1.02E+06,830,-9.63E-09,1.61E-05,0.00145159,-0.000152219,149.25,900,1225.96,740,900,n/a,N
EPC Power Corp : 50-100100 [208V],208,4980.98,452600,485837,700,-1.71E-07,2.23E-05,0.000554197,-0.000187954,135.78,1000,694.053,400,1000,n/a,N
EPC Power Corp : 50-100100 [480V],480,9773.95,1.04E+06,1.09E+06,1000,-6.83E-08,1.56E-05,0.000717214,8.54E-05,311.052,1250,1086.6,750,1250,n/a,N
EPC Power Corp : 50-100100 [690V],690,12427.2,1499860,1.56E+06,1150,-4.11E-08,9.42E-06,1.85E-07,-0.000216441,449.958,1250,1353.88,1050,1250,n/a,N
EPC Power Corp : 50-100122 [480V],480,1340.08,250190,257648,950,-6.00E-08,1.25E-05,0.000823709,0.000454726,20,1250,271.209,710,1250,05/03/2021,N
EPC Power Corp : 50-100181 [480V],480,2274.84,1044200,1.07E+06,1110,-1.79E-08,4.77E-06,0.00130574,7.65E-05,291.17,1500,964.97,720,1500,n/a,N
EPC Power Corp : 50-100181 [600V],600,2569.43,1304151,1.33E+06,1225,-1.21E-08,4.15E-06,0.000518268,6.45E-05,248,1500,1087.16,925,1500,n/a,N
EPC Power Corp : 50-100181 [690V],690,2736.99,1504900,1.53E+06,1330,-8.14E-09,2.80E-06,0.00079243,0.000116501,250.08,1500,1153.57,1100,1500,n/a,N
EPC Power Corp : 50-100195 [480V],480,1926.09,502268,516445,980,-3.29E-08,1.48E-05,0.000950522,0.000112525,21.08,1250,526.985,710,1250,n/a,N
EPC Power Corp : 50-100205 [480V],480,1340.08,250190,257648,950,-6.00E-08,1.25E-05,0.000823709,0.000454726,20,1250,271.209,710,1250,n/a,N
EPC Power Corp : 50-100A-BCDEF-G [480V],480,1537.73,499130,514346,950,-2.70E-08,3.93E-05,0.000908591,0.000541661,20,1250,541.417,710,1250,01/03/2022,N
