Date,Hour,Price kWh
01/10/2022,7,0.09056
01/10/2022,8,0.09837
01/10/2022,9,0.1283
01/10/2022,10,0.13599
01/10/2022,11,0.10005
01/10/2022,12,0.095
01/10/2022,13,0.091
01/10/2022,14,0.08511
01/10/2022,15,0.07272
01/10/2022,16,0.07487
01/10/2022,17,0.08157
01/10/2022,18,0.094
01/10/2022,19,0.1286
01/10/2022,20,0.18085
01/10/2022,21,0.21865
01/10/2022,22,0.18889
01/10/2022,23,0.17025
01/10/2022,24,0.14771
02/10/2022,1,0.18504
02/10/2022,2,0.1561
02/10/2022,3,0.15994
02/10/2022,4,0.1503
02/10/2022,5,0.12531
02/10/2022,6,0.1502
02/10/2022,7,0.1777
02/10/2022,8,0.1705
02/10/2022,9,0.15407
02/10/2022,10,0.134
02/10/2022,11,0.09987
02/10/2022,12,0.09286
02/10/2022,13,0.09963
02/10/2022,14,0.09905
02/10/2022,15,0.088
02/10/2022,16,0.09608
02/10/2022,17,0.09988
02/10/2022,18,0.105
02/10/2022,19,0.14934
02/10/2022,20,0.177
02/10/2022,21,0.22006
02/10/2022,22,0.23299
02/10/2022,23,0.18158
02/10/2022,24,0.17561
03/10/2022,1,0.19639
03/10/2022,2,0.187
03/10/2022,3,0.19028
03/10/2022,4,0.19028
03/10/2022,5,0.19429
03/10/2022,6,0.1977
03/10/2022,7,0.19946
03/10/2022,8,0.20497
03/10/2022,9,0.235
03/10/2022,10,0.215
03/10/2022,11,0.19561
03/10/2022,12,0.187
03/10/2022,13,0.18537
03/10/2022,14,0.18
03/10/2022,15,0.16931
03/10/2022,16,0.165
03/10/2022,17,0.17143
03/10/2022,18,0.187
03/10/2022,19,0.19924
03/10/2022,20,0.215
03/10/2022,21,0.27
03/10/2022,22,0.265
03/10/2022,23,0.2085
03/10/2022,24,0.2003
04/10/2022,1,0.20542
04/10/2022,2,0.18359
04/10/2022,3,0.18389
04/10/2022,4,0.1625
04/10/2022,5,0.17
04/10/2022,6,0.18419
04/10/2022,7,0.20523
04/10/2022,8,0.25
04/10/2022,9,0.255
04/10/2022,10,0.2496
04/10/2022,11,0.161
04/10/2022,12,0.144
04/10/2022,13,0.14095
04/10/2022,14,0.13989
04/10/2022,15,0.13469
04/10/2022,16,0.13
04/10/2022,17,0.13011
04/10/2022,18,0.144
04/10/2022,19,0.17869
04/10/2022,20,0.25
04/10/2022,21,0.28
04/10/2022,22,0.26
04/10/2022,23,0.23313
04/10/2022,24,0.19673
05/10/2022,1,0.21775
05/10/2022,2,0.18339
05/10/2022,3,0.15879
05/10/2022,4,0.1455
05/10/2022,5,0.1285
05/10/2022,6,0.149
05/10/2022,7,0.17739
05/10/2022,8,0.24627
05/10/2022,9,0.25
05/10/2022,10,0.20973
05/10/2022,11,0.148
05/10/2022,12,0.135
05/10/2022,13,0.1349
05/10/2022,14,0.1349
05/10/2022,15,0.1295
05/10/2022,16,0.1285
05/10/2022,17,0.1295
05/10/2022,18,0.13499
05/10/2022,19,0.14889
05/10/2022,20,0.21192
05/10/2022,21,0.24
05/10/2022,22,0.21192
05/10/2022,23,0.14995
05/10/2022,24,0.12678
06/10/2022,1,0.09612
06/10/2022,2,0.09017
06/10/2022,3,0.081
06/10/2022,4,0.07743
06/10/2022,5,0.075
06/10/2022,6,0.07547
06/10/2022,7,0.0825
06/10/2022,8,0.10262
06/10/2022,9,0.11828
06/10/2022,10,0.11
06/10/2022,11,0.09612
06/10/2022,12,0.0888
06/10/2022,13,0.0888
06/10/2022,14,0.09124
06/10/2022,15,0.09142
06/10/2022,16,0.09269
06/10/2022,17,0.0935
06/10/2022,18,0.1
06/10/2022,19,0.11864
06/10/2022,20,0.185
06/10/2022,21,0.216
06/10/2022,22,0.22
06/10/2022,23,0.18174
06/10/2022,24,0.142
07/10/2022,1,0.143
07/10/2022,2,0.13689
07/10/2022,3,0.115
07/10/2022,4,0.114
07/10/2022,5,0.13719
07/10/2022,6,0.13858
07/10/2022,7,0.16202
07/10/2022,8,0.18
07/10/2022,9,0.21923
07/10/2022,10,0.21032
07/10/2022,11,0.16202
07/10/2022,12,0.1356
07/10/2022,13,0.13179
07/10/2022,14,0.12561
07/10/2022,15,0.115
07/10/2022,16,0.113
07/10/2022,17,0.11238
07/10/2022,18,0.13264
07/10/2022,19,0.16303
07/10/2022,20,0.21
07/10/2022,21,0.24
07/10/2022,22,0.21
07/10/2022,23,0.16465
07/10/2022,24,0.13294
08/10/2022,1,0.162
08/10/2022,2,0.1435
08/10/2022,3,0.12
08/10/2022,4,0.11472
08/10/2022,5,0.11284
08/10/2022,6,0.10745
08/10/2022,7,0.1097
08/10/2022,8,0.11499
08/10/2022,9,0.115
08/10/2022,10,0.11472
08/10/2022,11,0.1014
08/10/2022,12,0.08299
08/10/2022,13,0.08149
08/10/2022,14,0.088
08/10/2022,15,0.09
08/10/2022,16,0.088
08/10/2022,17,0.08795
08/10/2022,18,0.09403
08/10/2022,19,0.10403
08/10/2022,20,0.15375
08/10/2022,21,0.18223
08/10/2022,22,0.19001
08/10/2022,23,0.16
08/10/2022,24,0.14455
09/10/2022,1,0.15001
09/10/2022,2,0.13085
09/10/2022,3,0.1153
09/10/2022,4,0.09817
09/10/2022,5,0.0981
09/10/2022,6,0.1011
09/10/2022,7,0.102
09/10/2022,8,0.11311
09/10/2022,9,0.09699
09/10/2022,10,0.09035
09/10/2022,11,0.085
09/10/2022,12,0.08373
09/10/2022,13,0.0894
09/10/2022,14,0.0894
09/10/2022,15,0.08
09/10/2022,16,0.07544
09/10/2022,17,0.07554
09/10/2022,18,0.08332
09/10/2022,19,0.09523
09/10/2022,20,0.15391
09/10/2022,21,0.20294
09/10/2022,22,0.21483
09/10/2022,23,0.19
09/10/2022,24,0.16124
10/10/2022,1,0.11878
10/10/2022,2,0.11
10/10/2022,3,0.105
10/10/2022,4,0.10442
10/10/2022,5,0.10284
10/10/2022,6,0.10442
10/10/2022,7,0.11945
10/10/2022,8,0.16278
10/10/2022,9,0.20005
10/10/2022,10,0.20207
10/10/2022,11,0.18901
10/10/2022,12,0.1635
10/10/2022,13,0.16301
10/10/2022,14,0.16238
10/10/2022,15,0.1553
10/10/2022,16,0.15501
10/10/2022,17,0.1553
10/10/2022,18,0.16841
10/10/2022,19,0.2014
10/10/2022,20,0.24148
10/10/2022,21,0.27
10/10/2022,22,0.22
10/10/2022,23,0.20005
10/10/2022,24,0.15934
11/10/2022,1,0.18204
11/10/2022,2,0.15591
11/10/2022,3,0.14607
11/10/2022,4,0.13999
11/10/2022,5,0.1351
11/10/2022,6,0.14
11/10/2022,7,0.14802
11/10/2022,8,0.195
11/10/2022,9,0.20011
11/10/2022,10,0.20011
11/10/2022,11,0.187
11/10/2022,12,0.1698
11/10/2022,13,0.154
11/10/2022,14,0.15014
11/10/2022,15,0.1449
11/10/2022,16,0.145
11/10/2022,17,0.15041
11/10/2022,18,0.1739
11/10/2022,19,0.188
11/10/2022,20,0.2003
11/10/2022,21,0.246
11/10/2022,22,0.22394
11/10/2022,23,0.18204
11/10/2022,24,0.1407
12/10/2022,1,0.18312
12/10/2022,2,0.15438
12/10/2022,3,0.13451
12/10/2022,4,0.131
12/10/2022,5,0.13
12/10/2022,6,0.12999
12/10/2022,7,0.12911
12/10/2022,8,0.12942
12/10/2022,9,0.13
12/10/2022,10,0.13
12/10/2022,11,0.12612
12/10/2022,12,0.1107
12/10/2022,13,0.10457
12/10/2022,14,0.10911
12/10/2022,15,0.1108
12/10/2022,16,0.10599
12/10/2022,17,0.10599
12/10/2022,18,0.12101
12/10/2022,19,0.13
12/10/2022,20,0.1351
12/10/2022,21,0.1886
12/10/2022,22,0.1886
12/10/2022,23,0.165
12/10/2022,24,0.13185
13/10/2022,1,0.128
13/10/2022,2,0.12154
13/10/2022,3,0.11854
13/10/2022,4,0.12154
13/10/2022,5,0.12612
13/10/2022,6,0.12942
13/10/2022,7,0.14183
13/10/2022,8,0.1953
13/10/2022,9,0.19601
13/10/2022,10,0.1953
13/10/2022,11,0.131
13/10/2022,12,0.12054
13/10/2022,13,0.11599
13/10/2022,14,0.11468
13/10/2022,15,0.11354
13/10/2022,16,0.11194
13/10/2022,17,0.1136
13/10/2022,18,0.12204
13/10/2022,19,0.14771
13/10/2022,20,0.19904
13/10/2022,21,0.20207
13/10/2022,22,0.19702
13/10/2022,23,0.19158
13/10/2022,24,0.14293
14/10/2022,1,0.16
14/10/2022,2,0.13248
14/10/2022,3,0.1223
14/10/2022,4,0.11
14/10/2022,5,0.10952
14/10/2022,6,0.1114
14/10/2022,7,0.12185
14/10/2022,8,0.16509
14/10/2022,9,0.17408
14/10/2022,10,0.16702
14/10/2022,11,0.12009
14/10/2022,12,0.10293
14/10/2022,13,0.09959
14/10/2022,14,0.09717
14/10/2022,15,0.09367
14/10/2022,16,0.092
14/10/2022,17,0.09425
14/10/2022,18,0.10323
14/10/2022,19,0.13378
14/10/2022,20,0.1863
14/10/2022,21,0.19
14/10/2022,22,0.202
14/10/2022,23,0.17509
14/10/2022,24,0.16
15/10/2022,1,0.14844
15/10/2022,2,0.1349
15/10/2022,3,0.13158
15/10/2022,4,0.12932
15/10/2022,5,0.12908
15/10/2022,6,0.12865
15/10/2022,7,0.12781
15/10/2022,8,0.13
15/10/2022,9,0.13515
15/10/2022,10,0.1299
15/10/2022,11,0.12303
15/10/2022,12,0.08933
15/10/2022,13,0.08167
15/10/2022,14,0.08
15/10/2022,15,0.07142
15/10/2022,16,0.0584
15/10/2022,17,0.0584
15/10/2022,18,0.0703
15/10/2022,19,0.09
15/10/2022,20,0.13311
15/10/2022,21,0.16776
15/10/2022,22,0.15499
15/10/2022,23,0.145
15/10/2022,24,0.12922
16/10/2022,1,0.12908
16/10/2022,2,0.11463
16/10/2022,3,0.11338
16/10/2022,4,0.11452
16/10/2022,5,0.08
16/10/2022,6,0.07972
16/10/2022,7,0.08953
16/10/2022,8,0.11338
16/10/2022,9,0.10998
16/10/2022,10,0.125
16/10/2022,11,0.11473
16/10/2022,12,0.07972
16/10/2022,13,0.075
16/10/2022,14,0.07351
16/10/2022,15,0.0703
16/10/2022,16,0.0701
16/10/2022,17,0.0701
16/10/2022,18,0.07284
16/10/2022,19,0.11338
16/10/2022,20,0.12505
16/10/2022,21,0.1489
16/10/2022,22,0.14496
16/10/2022,23,0.13816
16/10/2022,24,0.12921
17/10/2022,1,0.12831
17/10/2022,2,0.11441
17/10/2022,3,0.10565
17/10/2022,4,0.08964
17/10/2022,5,0.08964
17/10/2022,6,0.11325
17/10/2022,7,0.13942
17/10/2022,8,0.175
17/10/2022,9,0.20221
17/10/2022,10,0.19366
17/10/2022,11,0.16801
17/10/2022,12,0.14023
17/10/2022,13,0.12045
17/10/2022,14,0.11227
17/10/2022,15,0.10514
17/10/2022,16,0.10205
17/10/2022,17,0.10963
17/10/2022,18,0.119
17/10/2022,19,0.15372
17/10/2022,20,0.17462
17/10/2022,21,0.205
17/10/2022,22,0.1924
17/10/2022,23,0.16479
17/10/2022,24,0.147
18/10/2022,1,0.13512
18/10/2022,2,0.1005
18/10/2022,3,0.09282
18/10/2022,4,0.08964
18/10/2022,5,0.08654
18/10/2022,6,0.08215
18/10/2022,7,0.122
18/10/2022,8,0.148
18/10/2022,9,0.15861
18/10/2022,10,0.15376
18/10/2022,11,0.12773
18/10/2022,12,0.0802
18/10/2022,13,0.07251
18/10/2022,14,0.05952
18/10/2022,15,0.05
18/10/2022,16,0.04783
18/10/2022,17,0.0547
18/10/2022,18,0.07825
18/10/2022,19,0.1377
18/10/2022,20,0.14621
18/10/2022,21,0.16201
18/10/2022,22,0.15558
18/10/2022,23,0.14016
18/10/2022,24,0.09757
19/10/2022,1,0.12259
19/10/2022,2,0.11172
19/10/2022,3,0.07693
19/10/2022,4,0.06936
19/10/2022,5,0.06439
19/10/2022,6,0.0601
19/10/2022,7,0.0601
19/10/2022,8,0.0702
19/10/2022,9,0.079
19/10/2022,10,0.08
19/10/2022,11,0.06906
19/10/2022,12,0.05592
19/10/2022,13,0.05065
19/10/2022,14,0.05065
19/10/2022,15,0.04837
19/10/2022,16,0.04861
19/10/2022,17,0.05421
19/10/2022,18,0.065
19/10/2022,19,0.115
19/10/2022,20,0.117
19/10/2022,21,0.13674
19/10/2022,22,0.12504
19/10/2022,23,0.11
19/10/2022,24,0.07634
20/10/2022,1,0.08
20/10/2022,2,0.07234
20/10/2022,3,0.06874
20/10/2022,4,0.065
20/10/2022,5,0.06674
20/10/2022,6,0.06889
20/10/2022,7,0.075
20/10/2022,8,0.10201
20/10/2022,9,0.117
20/10/2022,10,0.11972
20/10/2022,11,0.105
20/10/2022,12,0.095
20/10/2022,13,0.07704
20/10/2022,14,0.0744
20/10/2022,15,0.06869
20/10/2022,16,0.06422
20/10/2022,17,0.07032
20/10/2022,18,0.07668
20/10/2022,19,0.09859
20/10/2022,20,0.10259
20/10/2022,21,0.12296
20/10/2022,22,0.115
20/10/2022,23,0.097
20/10/2022,24,0.0768
21/10/2022,1,0.09
21/10/2022,2,0.07784
21/10/2022,3,0.075
21/10/2022,4,0.0754
21/10/2022,5,0.07999
21/10/2022,6,0.08498
21/10/2022,7,0.0959
21/10/2022,8,0.113
21/10/2022,9,0.12075
21/10/2022,10,0.12181
21/10/2022,11,0.11638
21/10/2022,12,0.11438
21/10/2022,13,0.11096
21/10/2022,14,0.10799
21/10/2022,15,0.105
21/10/2022,16,0.105
21/10/2022,17,0.10779
21/10/2022,18,0.11438
21/10/2022,19,0.11238
21/10/2022,20,0.12
21/10/2022,21,0.17276
21/10/2022,22,0.13621
21/10/2022,23,0.115
21/10/2022,24,0.11438
22/10/2022,1,0.14343
22/10/2022,2,0.12547
22/10/2022,3,0.11394
22/10/2022,4,0.115
22/10/2022,5,0.106
22/10/2022,6,0.10322
22/10/2022,7,0.12
22/10/2022,8,0.11881
22/10/2022,9,0.12728
22/10/2022,10,0.12738
22/10/2022,11,0.11186
22/10/2022,12,0.12
22/10/2022,13,0.09999
22/10/2022,14,0.08432
22/10/2022,15,0.0726
22/10/2022,16,0.0587
22/10/2022,17,0.0552
22/10/2022,18,0.0643
22/10/2022,19,0.075
22/10/2022,20,0.11572
22/10/2022,21,0.14067
22/10/2022,22,0.1348
22/10/2022,23,0.11824
22/10/2022,24,0.08979
23/10/2022,1,0.0801
23/10/2022,2,0.0741
23/10/2022,3,0.0653
23/10/2022,4,0.0653
23/10/2022,5,0.06429
23/10/2022,6,0.0653
23/10/2022,7,0.06429
23/10/2022,8,0.0702
23/10/2022,9,0.07252
23/10/2022,10,0.0752
23/10/2022,11,0.07101
23/10/2022,12,0.06429
23/10/2022,13,0.0593
23/10/2022,14,0.0529
23/10/2022,15,0.015
23/10/2022,16,0.00411
23/10/2022,17,0.00411
23/10/2022,18,0.0593
23/10/2022,19,0.088
23/10/2022,20,0.12199
23/10/2022,21,0.13037
23/10/2022,22,0.13822
23/10/2022,23,0.131
23/10/2022,24,0.11186
24/10/2022,1,0.0893
24/10/2022,2,0.08
24/10/2022,3,0.08
24/10/2022,4,0.08871
24/10/2022,5,0.0776
24/10/2022,6,0.079
24/10/2022,7,0.10998
24/10/2022,8,0.12089
24/10/2022,9,0.12992
24/10/2022,10,0.13037
24/10/2022,11,0.1173
24/10/2022,12,0.11239
24/10/2022,13,0.09523
24/10/2022,14,0.0893
24/10/2022,15,0.08871
24/10/2022,16,0.0893
24/10/2022,17,0.0965
24/10/2022,18,0.11689
24/10/2022,19,0.13646
24/10/2022,20,0.15016
24/10/2022,21,0.18001
24/10/2022,22,0.155
24/10/2022,23,0.12431
24/10/2022,24,0.0975
25/10/2022,1,0.11586
25/10/2022,2,0.0942
25/10/2022,3,0.08865
25/10/2022,4,0.08065
25/10/2022,5,0.0786
25/10/2022,6,0.0786
25/10/2022,7,0.0889
25/10/2022,8,0.11865
25/10/2022,9,0.14111
25/10/2022,10,0.13037
25/10/2022,11,0.11016
25/10/2022,12,0.10818
25/10/2022,13,0.10155
25/10/2022,14,0.08865
25/10/2022,15,0.0848
25/10/2022,16,0.08531
25/10/2022,17,0.0889
25/10/2022,18,0.10597
25/10/2022,19,0.12508
25/10/2022,20,0.13481
25/10/2022,21,0.15332
25/10/2022,22,0.1277
25/10/2022,23,0.11745
25/10/2022,24,0.11233
26/10/2022,1,0.09463
26/10/2022,2,0.0888
26/10/2022,3,0.0859
26/10/2022,4,0.0854
26/10/2022,5,0.0859
26/10/2022,6,0.0886
26/10/2022,7,0.09426
26/10/2022,8,0.13589
26/10/2022,9,0.14502
26/10/2022,10,0.135
26/10/2022,11,0.12887
26/10/2022,12,0.1128
26/10/2022,13,0.10516
26/10/2022,14,0.09426
26/10/2022,15,0.0949
26/10/2022,16,0.09383
26/10/2022,17,0.09939
26/10/2022,18,0.11913
26/10/2022,19,0.13296
26/10/2022,20,0.147
26/10/2022,21,0.13802
26/10/2022,22,0.11197
26/10/2022,23,0.0991
26/10/2022,24,0.0901
27/10/2022,1,0.09663
27/10/2022,2,0.09752
27/10/2022,3,0.09792
27/10/2022,4,0.09172
27/10/2022,5,0.09
27/10/2022,6,0.095
27/10/2022,7,0.11
27/10/2022,8,0.135
27/10/2022,9,0.17232
27/10/2022,10,0.14338
27/10/2022,11,0.12892
27/10/2022,12,0.11881
27/10/2022,13,0.10467
27/10/2022,14,0.10065
27/10/2022,15,0.093
27/10/2022,16,0.0901
27/10/2022,17,0.09026
27/10/2022,18,0.10774
27/10/2022,19,0.13731
27/10/2022,20,0.151
27/10/2022,21,0.1383
27/10/2022,22,0.13137
27/10/2022,23,0.12436
27/10/2022,24,0.1011
28/10/2022,1,0.09031
28/10/2022,2,0.08964
28/10/2022,3,0.08802
28/10/2022,4,0.08802
28/10/2022,5,0.0886
28/10/2022,6,0.0901
28/10/2022,7,0.11133
28/10/2022,8,0.13225
28/10/2022,9,0.14
28/10/2022,10,0.13789
28/10/2022,11,0.1303
28/10/2022,12,0.11494
28/10/2022,13,0.10613
28/10/2022,14,0.10103
28/10/2022,15,0.1005
28/10/2022,16,0.09366
28/10/2022,17,0.10525
28/10/2022,18,0.12435
28/10/2022,19,0.13331
28/10/2022,20,0.13531
28/10/2022,21,0.13296
28/10/2022,22,0.12892
28/10/2022,23,0.10582
28/10/2022,24,0.09438
29/10/2022,1,0.09385
29/10/2022,2,0.09277
29/10/2022,3,0.09041
29/10/2022,4,0.08798
29/10/2022,5,0.087
29/10/2022,6,0.08657
29/10/2022,7,0.08933
29/10/2022,8,0.10196
29/10/2022,9,0.11504
29/10/2022,10,0.109
29/10/2022,11,0.09548
29/10/2022,12,0.087
29/10/2022,13,0.084
29/10/2022,14,0.0809
29/10/2022,15,0.0836
29/10/2022,16,0.0846
29/10/2022,17,0.0852
29/10/2022,18,0.10578
29/10/2022,19,0.13131
29/10/2022,20,0.13341
29/10/2022,21,0.13096
29/10/2022,22,0.13131
29/10/2022,23,0.12596
29/10/2022,24,0.12
30/10/2022,1,0.13917
30/10/2022,2,0.1051
30/10/2022,3,0.10505
30/10/2022,4,0.1009
30/10/2022,5,0.1
30/10/2022,6,0.10402
30/10/2022,7,0.09898
30/10/2022,8,0.1035
30/10/2022,9,0.11027
30/10/2022,10,0.114
30/10/2022,11,0.135
30/10/2022,12,0.13834
30/10/2022,13,0.13212
30/10/2022,14,0.13182
30/10/2022,15,0.13212
30/10/2022,16,0.12569
30/10/2022,17,0.12461
30/10/2022,18,0.1402
30/10/2022,19,0.156
30/10/2022,20,0.17038
30/10/2022,21,0.2
30/10/2022,22,0.22535
30/10/2022,23,0.20927
30/10/2022,24,0.15731
30/10/2022,25,0.14173
31/10/2022,1,0.16131
31/10/2022,2,0.15
31/10/2022,3,0.11632
31/10/2022,4,0.1146
31/10/2022,5,0.11507
31/10/2022,6,0.12417
31/10/2022,7,0.14596
31/10/2022,8,0.16656
31/10/2022,9,0.168
31/10/2022,10,0.1533
31/10/2022,11,0.14335
31/10/2022,12,0.14195
31/10/2022,13,0.14196
31/10/2022,14,0.14596
31/10/2022,15,0.155
31/10/2022,16,0.16915
31/10/2022,17,0.16678
31/10/2022,18,0.18
31/10/2022,19,0.18326
31/10/2022,20,0.185
31/10/2022,21,0.23169
31/10/2022,22,0.25
31/10/2022,23,0.22
31/10/2022,24,0.20836
01/11/2022,1,0.14
01/11/2022,2,0.1254
01/11/2022,3,0.10053
01/11/2022,4,0.10043
01/11/2022,5,0.098
01/11/2022,6,0.0937
01/11/2022,7,0.0937
01/11/2022,8,0.0931
01/11/2022,9,0.0937
01/11/2022,10,0.09592
01/11/2022,11,0.08974
01/11/2022,12,0.082
01/11/2022,13,0.08591
01/11/2022,14,0.08088
01/11/2022,15,0.0811
01/11/2022,16,0.085
01/11/2022,17,0.09639
01/11/2022,18,0.12173
01/11/2022,19,0.13379
01/11/2022,20,0.136
01/11/2022,21,0.17859
01/11/2022,22,0.18
01/11/2022,23,0.13949
01/11/2022,24,0.12259
02/11/2022,1,0.1086
02/11/2022,2,0.10564
02/11/2022,3,0.10104
02/11/2022,4,0.10101
02/11/2022,5,0.10104
02/11/2022,6,0.1022
02/11/2022,7,0.12
02/11/2022,8,0.14441
02/11/2022,9,0.15229
02/11/2022,10,0.129
02/11/2022,11,0.1153
02/11/2022,12,0.1063
02/11/2022,13,0.10533
02/11/2022,14,0.10354
02/11/2022,15,0.10774
02/11/2022,16,0.10728
02/11/2022,17,0.12572
02/11/2022,18,0.16629
02/11/2022,19,0.18
02/11/2022,20,0.17765
02/11/2022,21,0.189
02/11/2022,22,0.14669
02/11/2022,23,0.12053
02/11/2022,24,0.107
03/11/2022,1,0.12
03/11/2022,2,0.10411
03/11/2022,3,0.0987
03/11/2022,4,0.0937
03/11/2022,5,0.09091
03/11/2022,6,0.09252
03/11/2022,7,0.09756
03/11/2022,8,0.11081
03/11/2022,9,0.13
03/11/2022,10,0.12046
03/11/2022,11,0.10941
03/11/2022,12,0.1121
03/11/2022,13,0.1255
03/11/2022,14,0.12907
03/11/2022,15,0.1333
03/11/2022,16,0.1333
03/11/2022,17,0.13922
03/11/2022,18,0.14411
03/11/2022,19,0.17352
03/11/2022,20,0.15533
03/11/2022,21,0.13741
03/11/2022,22,0.1322
03/11/2022,23,0.12849
03/11/2022,24,0.11372
04/11/2022,1,0.15115
04/11/2022,2,0.14725
04/11/2022,3,0.14615
04/11/2022,4,0.1353
04/11/2022,5,0.12213
04/11/2022,6,0.13527
04/11/2022,7,0.15474
04/11/2022,8,0.16677
04/11/2022,9,0.16646
04/11/2022,10,0.15492
04/11/2022,11,0.13989
04/11/2022,12,0.12327
04/11/2022,13,0.118
04/11/2022,14,0.1128
04/11/2022,15,0.11244
04/11/2022,16,0.11258
04/11/2022,17,0.13959
04/11/2022,18,0.15842
04/11/2022,19,0.17938
04/11/2022,20,0.21774
04/11/2022,21,0.19558
04/11/2022,22,0.187
04/11/2022,23,0.174
04/11/2022,24,0.15978
05/11/2022,1,0.14667
05/11/2022,2,0.13379
05/11/2022,3,0.11876
05/11/2022,4,0.11499
05/11/2022,5,0.11499
05/11/2022,6,0.11499
05/11/2022,7,0.11436
05/11/2022,8,0.12
05/11/2022,9,0.1186
05/11/2022,10,0.1105
05/11/2022,11,0.10704
05/11/2022,12,0.10258
05/11/2022,13,0.10646
05/11/2022,14,0.1092
05/11/2022,15,0.10848
05/11/2022,16,0.10704
05/11/2022,17,0.1138
05/11/2022,18,0.15727
05/11/2022,19,0.17
05/11/2022,20,0.16329
05/11/2022,21,0.14999
05/11/2022,22,0.14849
05/11/2022,23,0.129
05/11/2022,24,0.11472
06/11/2022,1,0.13834
06/11/2022,2,0.13036
06/11/2022,3,0.11094
06/11/2022,4,0.09609
06/11/2022,5,0.09265
06/11/2022,6,0.09609
06/11/2022,7,0.09611
06/11/2022,8,0.10204
06/11/2022,9,0.09887
06/11/2022,10,0.09261
06/11/2022,11,0.09093
06/11/2022,12,0.09424
06/11/2022,13,0.0921
06/11/2022,14,0.09516
06/11/2022,15,0.0964
06/11/2022,16,0.105
06/11/2022,17,0.11438
06/11/2022,18,0.13408
06/11/2022,19,0.15561
06/11/2022,20,0.14459
06/11/2022,21,0.14401
06/11/2022,22,0.1477
06/11/2022,23,0.14
06/11/2022,24,0.13331
07/11/2022,1,0.14295
07/11/2022,2,0.1038
07/11/2022,3,0.1032
07/11/2022,4,0.10265
07/11/2022,5,0.10089
07/11/2022,6,0.10509
07/11/2022,7,0.13134
07/11/2022,8,0.15431
07/11/2022,9,0.15993
07/11/2022,10,0.1462
07/11/2022,11,0.1038
07/11/2022,12,0.10265
07/11/2022,13,0.10032
07/11/2022,14,0.09768
07/11/2022,15,0.09887
07/11/2022,16,0.0992
07/11/2022,17,0.107
07/11/2022,18,0.14725
07/11/2022,19,0.15431
07/11/2022,20,0.15972
07/11/2022,21,0.14954
07/11/2022,22,0.12553
07/11/2022,23,0.10361
07/11/2022,24,0.102
08/11/2022,1,0.09603
08/11/2022,2,0.08801
08/11/2022,3,0.08576
08/11/2022,4,0.07976
08/11/2022,5,0.07225
08/11/2022,6,0.08801
08/11/2022,7,0.0961
08/11/2022,8,0.13261
08/11/2022,9,0.13816
08/11/2022,10,0.12081
08/11/2022,11,0.11387
08/11/2022,12,0.0995
08/11/2022,13,0.09658
08/11/2022,14,0.098
08/11/2022,15,0.10075
08/11/2022,16,0.106
08/11/2022,17,0.13128
08/11/2022,18,0.145
08/11/2022,19,0.15689
08/11/2022,20,0.1589
08/11/2022,21,0.14778
08/11/2022,22,0.12795
08/11/2022,23,0.12922
08/11/2022,24,0.11226
09/11/2022,1,0.10735
09/11/2022,2,0.10175
09/11/2022,3,0.10041
09/11/2022,4,0.09727
09/11/2022,5,0.09727
09/11/2022,6,0.1
09/11/2022,7,0.12406
09/11/2022,8,0.14553
09/11/2022,9,0.15638
09/11/2022,10,0.14851
09/11/2022,11,0.13517
09/11/2022,12,0.12561
09/11/2022,13,0.12535
09/11/2022,14,0.12364
09/11/2022,15,0.125
09/11/2022,16,0.127
09/11/2022,17,0.14821
09/11/2022,18,0.16381
09/11/2022,19,0.17292
09/11/2022,20,0.19
09/11/2022,21,0.16039
09/11/2022,22,0.14851
09/11/2022,23,0.13127
09/11/2022,24,0.12496
10/11/2022,1,0.11928
10/11/2022,2,0.11452
10/11/2022,3,0.10991
10/11/2022,4,0.10661
10/11/2022,5,0.10563
10/11/2022,6,0.116
10/11/2022,7,0.13031
10/11/2022,8,0.14646
10/11/2022,9,0.15501
10/11/2022,10,0.14142
10/11/2022,11,0.13061
10/11/2022,12,0.116
10/11/2022,13,0.11456
10/11/2022,14,0.11375
10/11/2022,15,0.11
10/11/2022,16,0.1104
10/11/2022,17,0.13274
10/11/2022,18,0.15539
10/11/2022,19,0.178
10/11/2022,20,0.19939
10/11/2022,21,0.19038
10/11/2022,22,0.1679
10/11/2022,23,0.13992
10/11/2022,24,0.13061
11/11/2022,1,0.13905
11/11/2022,2,0.13529
11/11/2022,3,0.12606
11/11/2022,4,0.10923
11/11/2022,5,0.104
11/11/2022,6,0.10874
11/11/2022,7,0.117
11/11/2022,8,0.13939
11/11/2022,9,0.14186
11/11/2022,10,0.12747
11/11/2022,11,0.1133
11/11/2022,12,0.106
11/11/2022,13,0.106
11/11/2022,14,0.10298
11/11/2022,15,0.1
11/11/2022,16,0.1005
11/11/2022,17,0.11
11/11/2022,18,0.13529
11/11/2022,19,0.13839
11/11/2022,20,0.14239
11/11/2022,21,0.1459
11/11/2022,22,0.13609
11/11/2022,23,0.12416
11/11/2022,24,0.09933
12/11/2022,1,0.12357
12/11/2022,2,0.097
12/11/2022,3,0.09069
12/11/2022,4,0.08998
12/11/2022,5,0.08998
12/11/2022,6,0.089
12/11/2022,7,0.08998
12/11/2022,8,0.08764
12/11/2022,9,0.089
12/11/2022,10,0.08741
